distance,event_type,orientation,length,width,depth,joint_number,comments,year
41770.17,metal loss,158.5,0.94,1.46,24.0,11610.0,Repaired?,2015
41771.61,metal loss,266.5,1.38,4.41,10.0,11620.0,Recoat,2015
41771.85,metal loss,87.0,0.83,1.68,42.0,11620.0,Recoat,2015
41771.86,metal loss,109.5,1.42,1.53,16.0,11620.0,Recoat,2015
41772.7,attachment,180.0,,,,11620.0,Repair Marker 2012 Dig #27,2015
41804.18,metal loss,239.0,1.42,1.65,19.0,11620.0,,2015
41804.44,metal loss,241.0,0.59,1.06,11.0,11620.0,,2015
41805.07,metal loss,275.0,0.63,1.02,11.0,11620.0,,2015
41812.07,metal loss,296.5,0.79,1.14,10.0,11630.0,,2015
41812.93,metal loss,284.5,0.71,1.5,18.0,11630.0,,2015
41813.21,metal loss,295.5,2.05,1.73,11.0,11630.0,,2015
41839.82,metal loss,322.0,0.91,1.26,16.0,11630.0,,2015
41839.85,metal loss,312.5,0.94,0.67,14.0,11630.0,,2015
41851.24,metal loss,84.5,0.47,2.05,14.0,11640.0,affecting girth weld,2015
41852.07,metal loss,154.0,0.91,2.17,14.0,11640.0,,2015
41852.33,metal loss,134.5,0.51,1.22,10.0,11640.0,,2015
41930.2,metal loss,294.0,0.75,1.46,27.0,11650.0,,2015
41931.85,metal loss,273.5,0.83,3.66,26.0,11660.0,,2015
41931.86,metal loss,251.0,0.55,1.73,23.0,11660.0,,2015
41931.89,metal loss,197.5,0.59,2.72,10.0,11660.0,,2015
41931.89,metal loss,103.5,0.47,1.18,11.0,11660.0,,2015
41985.39,metal loss,157.5,1.85,2.05,14.0,11670.0,,2015
41985.4,metal loss,133.0,1.22,1.97,12.0,11670.0,,2015
42010.35,metal loss,55.5,0.79,1.97,23.0,11670.0,,2015
42952.49,metal loss,205.0,0.91,1.93,16.0,11930.0,,2015
43171.61,metal loss,251.5,0.79,1.38,25.0,11990.0,,2015
43585.01,metal loss,200.5,0.55,0.94,15.0,12120.0,,2015
43608.19,metal loss,120.0,1.22,1.38,11.0,12130.0,,2015
43608.43,metal loss,122.0,0.63,1.1,17.0,12130.0,,2015
43666.96,metal loss,189.5,1.77,0.59,11.0,12150.0,,2015
43666.98,metal loss,157.5,1.73,3.9,29.0,12150.0,,2015
43667.03,metal loss,138.5,0.83,0.98,29.0,12150.0,,2015
43716.94,metal loss,240.0,0.91,1.77,39.0,12160.0,,2015
43734.47,metal loss,273.5,0.32,0.67,10.0,12160.0,,2015
43735.82,metal loss,246.5,0.79,1.14,11.0,12160.0,,2015
43736.56,metal loss,255.0,0.91,1.5,29.0,12160.0,,2015
43736.61,metal loss,131.5,0.94,1.81,11.0,12160.0,,2015
43736.76,metal loss,254.49999999999997,0.67,1.02,12.0,12160.0,,2015
43736.9,metal loss,135.0,0.94,1.22,17.0,12160.0,,2015
43745.01,metal loss,124.50000000000001,0.67,2.05,21.0,12160.0,,2015
43745.04,cluster,178.0,1.92,4.0,38.0,12160.0,,2015
43745.15,metal loss,167.5,0.71,1.02,13.0,12160.0,,2015
43746.65,metal loss,147.5,0.75,0.63,12.0,12170.0,,2015
43746.72,metal loss,188.0,1.77,1.1,14.0,12170.0,,2015
43746.74,metal loss,157.0,1.14,2.36,34.0,12170.0,,2015
43748.02,metal loss,193.0,0.83,1.14,25.0,12170.0,,2015
43749.84,metal loss,241.50000000000003,1.1,1.42,13.0,12170.0,,2015
43750.32,metal loss,225.0,1.1,1.34,10.0,12170.0,,2015
43750.69,metal loss,241.0,1.06,1.46,16.0,12170.0,,2015
43751.21,metal loss,221.0,1.14,1.3,17.0,12170.0,,2015
43752.06,metal loss,240.0,1.18,1.53,11.0,12170.0,,2015
43752.48,metal loss,222.5,1.38,1.89,14.0,12170.0,,2015
43756.83,metal loss,152.0,1.61,1.81,12.0,12170.0,,2015
43814.13,metal loss,264.0,2.09,1.89,15.0,12190.0,near girth weld,2015
43990.18,attachment,180.0,,,,12230.0,Repair Marker 2012 Dig #28 Recoat,2015
43990.4,metal loss,142.0,1.73,1.5,43.0,12230.0,Recoat,2015
43990.59,metal loss,216.5,0.87,1.61,16.0,12230.0,Recoat,2015
43990.9,metal loss,137.0,0.32,1.58,21.0,12230.0,Recoat,2015
43990.93,metal loss,220.0,0.91,1.42,12.0,12230.0,Recoat,2015
43991.17,metal loss,217.5,0.79,1.14,23.0,12230.0,Recoat,2015
43991.46,metal loss,139.5,1.18,1.81,40.0,12230.0,Recoat,2015
43991.53,metal loss,218.0,0.59,1.06,16.0,12230.0,Recoat,2015
43991.93,metal loss,133.0,0.63,1.3,35.0,12230.0,Recoat,2015
43992.35,metal loss,139.5,1.5,1.85,22.0,12230.0,Recoat,2015
43992.39,metal loss,214.0,1.89,1.46,38.0,12230.0,Recoat,2015
43992.88,metal loss,133.0,1.18,1.5,15.0,12230.0,Recoat,2015
43993.12,cluster,213.0,1.43,2.39,19.0,12230.0,Recoat,2015
43993.5,metal loss,129.0,1.1,1.53,16.0,12230.0,Recoat,2015
43993.7,metal loss,199.5,0.83,1.14,16.0,12230.0,Recoat,2015
43993.79,metal loss,220.5,1.38,1.58,24.0,12230.0,Recoat,2015
43995.31,metal loss,234.5,1.06,1.73,12.0,12230.0,Recoat,2015
43995.96,metal loss,234.0,1.02,1.34,32.0,12230.0,Recoat,2015
43996.52,metal loss,279.0,1.46,1.73,16.0,12230.0,Recoat,2015
43996.54,metal loss,235.0,0.75,1.02,44.0,12230.0,Recoat,2015
43996.91,metal loss,279.5,1.89,1.3,27.0,12230.0,Recoat,2015
43997.46,metal loss,279.0,1.3,1.65,14.0,12230.0,Recoat,2015
43997.63,attachment,180.0,,,,12230.0,Repair Marker 2012 Dig #28 Recoat,2015
43997.95,metal loss,277.5,2.36,1.42,13.0,12230.0,Recoat,2015
43998.88,metal loss,270.0,1.81,2.05,18.0,12230.0,Recoat,2015
43999.35,metal loss,279.0,2.21,1.53,26.0,12230.0,Recoat,2015
44000.04,metal loss,280.5,2.01,1.34,16.0,12230.0,Recoat,2015
44000.15,metal loss,293.5,0.63,1.02,10.0,12230.0,Recoat,2015
44000.45,metal loss,279.5,1.85,1.65,23.0,12230.0,Recoat,2015
44000.45,metal loss,67.5,0.87,1.38,17.0,12230.0,Recoat,2015
44000.72,metal loss,105.5,0.87,1.26,16.0,12230.0,Recoat,2015
44000.85,metal loss,67.5,0.79,1.42,16.0,12230.0,Recoat,2015
44001.51,metal loss,280.0,0.94,1.46,11.0,12230.0,Recoat,2015
44001.89,metal loss,98.5,1.42,1.77,14.0,12230.0,Recoat,2015
44002.79,metal loss,69.0,1.81,2.05,13.0,12230.0,Recoat,2015
44002.79,metal loss,85.0,1.73,0.59,14.0,12230.0,Recoat,2015
44002.82,metal loss,292.0,0.71,1.18,14.0,12230.0,Recoat,2015
44002.82,metal loss,93.0,0.94,1.61,12.0,12230.0,Recoat,2015
44003.03,metal loss,283.5,0.87,1.34,15.0,12230.0,Recoat,2015
44003.16,metal loss,96.5,0.83,1.42,14.0,12230.0,Recoat,2015
44003.19,metal loss,74.0,0.79,1.34,11.0,12230.0,Recoat,2015
44003.31,metal loss,68.5,0.63,1.06,11.0,12230.0,Recoat,2015
44003.49,metal loss,284.0,1.42,1.73,11.0,12230.0,Recoat,2015
44003.65,metal loss,69.5,1.58,2.05,23.0,12230.0,Recoat,2015
44003.86,metal loss,104.5,0.83,1.18,23.0,12230.0,Recoat,2015
44004.25,metal loss,106.5,0.32,1.14,26.0,12230.0,Recoat,2015
44004.35,metal loss,279.5,1.42,1.53,10.0,12230.0,Recoat,2015
44004.55,metal loss,75.0,1.58,1.81,15.0,12230.0,Recoat,2015
44004.75,metal loss,106.5,0.63,1.06,37.0,12230.0,Recoat,2015
44005.2,metal loss,110.0,0.55,1.06,29.0,12230.0,Recoat,2015
44005.39,metal loss,77.0,0.67,1.18,22.0,12230.0,Recoat,2015
44005.39,metal loss,92.5,1.81,0.59,11.0,12230.0,Recoat,2015
44005.44,metal loss,105.0,0.94,1.18,25.0,12230.0,Recoat,2015
44005.8,metal loss,75.5,1.06,1.42,22.0,12230.0,Recoat,2015
44006.21,metal loss,173.5,0.83,1.3,13.0,12230.0,Recoat,2015
44006.22,metal loss,77.0,1.22,1.42,30.0,12230.0,Recoat,2015
44006.35,attachment,180.0,,,,12230.0,Repair Marker 2012 Dig #28 Recoat,2015
44006.51,metal loss,80.5,1.06,1.46,25.0,12230.0,Recoat,2015
44007.63,cluster,69.0,1.81,4.15,36.0,12230.0,Recoat,2015
44007.92,metal loss,282.5,0.63,0.91,17.0,12230.0,Recoat,2015
44008.22,metal loss,76.5,0.87,1.34,21.0,12230.0,Recoat,2015
44008.49,metal loss,78.5,0.98,1.46,15.0,12230.0,Recoat,2015
44008.7,metal loss,57.0,0.71,1.14,17.0,12230.0,Recoat,2015
44008.81,metal loss,95.0,0.63,1.02,28.0,12230.0,Recoat,2015
44008.99,metal loss,65.5,0.59,1.06,53.0,12230.0,Recoat,2015
44009.15,metal loss,98.0,0.67,1.18,38.0,12230.0,Recoat,2015
44009.18,metal loss,79.0,0.67,0.98,13.0,12230.0,Recoat,2015
44009.28,cluster,76.0,2.32,1.59,22.0,12230.0,Recoat,2015
44009.72,metal loss,102.5,0.75,1.1,24.0,12230.0,Recoat,2015
44009.89,attachment,180.0,,,,12230.0,Repair Marker 2012 Dig #28 Recoat,2015
44011.93,metal loss,275.0,1.06,1.61,15.0,12230.0,,2015
44012.39,metal loss,104.5,1.38,1.53,17.0,12230.0,,2015
44013.5,metal loss,101.0,1.1,1.89,12.0,12230.0,,2015
44018.59,cluster,67.5,2.18,2.98,43.0,12240.0,,2015
44019.64,metal loss,74.5,0.79,1.26,29.0,12240.0,,2015
44019.83,metal loss,283.5,1.22,1.34,11.0,12240.0,,2015
44020.12,metal loss,75.5,0.79,1.53,23.0,12240.0,,2015
44020.91,metal loss,78.0,0.71,1.18,13.0,12240.0,,2015
44021.03,metal loss,287.0,0.94,1.61,13.0,12240.0,,2015
44021.34,metal loss,77.0,0.43,0.98,24.0,12240.0,,2015
44021.8,metal loss,69.0,0.98,1.81,16.0,12240.0,,2015
44023.6,metal loss,241.50000000000003,0.32,0.71,12.0,12240.0,,2015
44023.61,metal loss,235.5,0.32,0.59,11.0,12240.0,,2015
44023.67,metal loss,284.5,1.3,1.34,11.0,12240.0,,2015
44024.02,metal loss,284.0,0.71,1.02,15.0,12240.0,,2015
44024.62,metal loss,277.5,1.14,1.5,15.0,12240.0,,2015
44024.63,metal loss,291.0,2.01,0.75,11.0,12240.0,,2015
44026.71,metal loss,69.5,1.65,1.69,14.0,12240.0,,2015
44026.77,metal loss,52.5,0.67,1.02,17.0,12240.0,,2015
44027.28,metal loss,71.0,1.53,1.46,19.0,12240.0,,2015
44028.1,metal loss,72.5,1.02,1.14,10.0,12240.0,,2015
44029.89,metal loss,282.5,2.13,1.06,10.0,12240.0,,2015
44031.61,metal loss,68.5,1.02,1.46,10.0,12240.0,,2015
44032.53,metal loss,70.5,1.46,1.38,15.0,12240.0,,2015
44033.17,metal loss,280.5,1.77,1.73,15.0,12240.0,,2015
44033.39,metal loss,68.5,0.98,1.3,10.0,12240.0,,2015
44033.82,metal loss,70.5,0.51,0.67,11.0,12240.0,,2015
44033.97,metal loss,70.0,0.47,0.67,12.0,12240.0,,2015
44035.69,metal loss,65.5,1.02,1.34,14.0,12240.0,,2015
44037.15,metal loss,106.5,0.63,0.91,11.0,12240.0,,2015
44038.19,metal loss,115.0,1.02,1.69,13.0,12240.0,,2015
44041.06,metal loss,303.5,0.43,1.58,17.0,12240.0,,2015
44046.68,cluster,148.5,2.62,1.11,23.0,12240.0,,2015
44047.57,metal loss,226.0,0.75,1.18,16.0,12240.0,,2015
44048.1,metal loss,235.5,0.32,1.18,24.0,12240.0,,2015
44048.58,metal loss,235.5,0.71,1.14,15.0,12240.0,,2015
44049.13,metal loss,235.5,0.87,1.18,10.0,12240.0,,2015
44049.38,metal loss,220.5,0.67,1.18,11.0,12240.0,,2015
44051.3,metal loss,157.5,0.63,1.14,17.0,12240.0,,2015
44053.34,metal loss,340.5,1.73,0.59,10.0,12240.0,,2015
44053.35,cluster,308.5,1.46,4.09,28.0,12240.0,,2015
44053.36,cluster,268.5,1.54,4.17,28.0,12240.0,,2015
44053.38,metal loss,294.0,0.83,2.01,11.0,12240.0,,2015
44053.38,metal loss,153.5,1.14,0.71,10.0,12240.0,,2015
44053.4,metal loss,164.5,0.75,1.65,14.0,12240.0,,2015
44053.43,metal loss,97.0,0.63,0.94,11.0,12240.0,,2015
44055.16,metal loss,229.0,1.46,0.59,13.0,12250.0,,2015
44055.17,metal loss,318.5,0.79,2.21,19.0,12250.0,,2015
44055.17,metal loss,349.0,1.53,1.22,26.0,12250.0,,2015
44055.18,metal loss,243.5,1.06,2.05,11.0,12250.0,,2015
44055.2,metal loss,215.0,0.63,1.69,14.0,12250.0,,2015
44126.39,metal loss,147.5,0.87,3.58,29.0,12270.0,,2015
44126.41,metal loss,185.0,0.83,3.9,41.0,12270.0,,2015
44170.48,metal loss,169.5,0.91,1.3,11.0,12280.0,,2015
44171.07,metal loss,206.0,1.61,4.33,11.0,12280.0,,2015
44171.18,cluster,176.5,2.84,4.11,24.0,12280.0,,2015
44171.29,metal loss,169.0,1.5,1.58,13.0,12280.0,,2015
44173.18,metal loss,162.0,0.79,1.38,13.0,12280.0,,2015
44204.7,metal loss,126.0,0.59,1.1,10.0,12280.0,,2015
44204.75,metal loss,149.5,0.67,2.72,28.0,12280.0,,2015
44286.72,metal loss,148.5,0.91,1.1,11.0,12310.0,,2015
44708.24,metal loss,191.0,1.02,1.39,49.0,12410.0,,2015
44708.56,metal loss,176.5,0.75,1.3,31.0,12410.0,,2015
44708.64,metal loss,161.5,0.51,0.59,11.0,12410.0,,2015
44708.99,metal loss,144.0,0.63,1.06,28.0,12410.0,,2015
44709.36,metal loss,160.5,1.02,1.14,13.0,12410.0,,2015
44709.39,metal loss,145.0,0.71,1.26,23.0,12410.0,,2015
44709.76,metal loss,144.5,0.32,0.67,10.0,12420.0,affecting girth weld,2015
44710.0,metal loss,192.0,0.63,1.02,29.0,12420.0,,2015
44710.66,metal loss,149.0,0.63,1.06,26.0,12420.0,,2015
44710.93,metal loss,197.5,0.55,0.79,16.0,12420.0,,2015
44710.94,metal loss,146.5,0.55,0.91,14.0,12420.0,,2015
44711.28,metal loss,145.5,0.75,1.3,17.0,12420.0,,2015
44712.17,metal loss,144.5,0.55,1.06,13.0,12420.0,,2015
44712.32,metal loss,162.5,0.43,0.94,11.0,12420.0,,2015
44712.44,metal loss,197.5,0.47,0.79,12.0,12420.0,,2015
44712.73,metal loss,163.0,1.61,0.67,10.0,12420.0,,2015
44712.78,metal loss,144.5,0.63,1.1,35.0,12420.0,,2015
44713.31,metal loss,140.5,0.67,1.26,15.0,12420.0,,2015
44718.03,metal loss,214.5,0.55,1.06,13.0,12420.0,,2015
44718.12,metal loss,214.0,0.87,1.22,19.0,12420.0,,2015
44718.33,metal loss,209.5,0.91,1.42,16.0,12420.0,,2015
44718.82,metal loss,201.5,1.42,1.69,23.0,12420.0,,2015
44718.83,metal loss,141.0,1.18,1.5,12.0,12420.0,,2015
44719.04,metal loss,145.0,0.98,1.38,30.0,12420.0,,2015
44719.18,metal loss,199.5,0.83,1.22,35.0,12420.0,,2015
44719.27,metal loss,151.0,0.83,1.53,33.0,12420.0,,2015
44719.8,metal loss,198.5,0.87,0.83,72.0,12420.0,,2015
44719.83,metal loss,150.0,1.1,1.58,34.0,12420.0,,2015
44719.98,metal loss,154.0,0.35,0.75,12.0,12420.0,,2015
44720.12,metal loss,150.5,0.63,1.02,28.0,12420.0,,2015
44720.24,metal loss,199.5,0.79,1.22,24.0,12420.0,,2015
44720.45,metal loss,151.0,0.51,0.94,16.0,12420.0,,2015
44720.57,metal loss,152.0,0.75,1.38,11.0,12420.0,,2015
44720.86,metal loss,151.0,0.87,1.5,19.0,12420.0,,2015
44721.2,metal loss,150.0,0.79,1.26,13.0,12420.0,,2015
44721.42,metal loss,138.0,0.47,1.06,17.0,12420.0,,2015
44725.74,metal loss,127.5,2.05,1.14,33.0,12420.0,,2015
44745.1,metal loss,232.0,0.55,1.1,19.0,12420.0,,2015
44745.65,metal loss,243.5,0.63,1.34,18.0,12420.0,,2015
44745.84,metal loss,110.5,0.87,1.34,28.0,12420.0,,2015
44747.51,metal loss,92.5,0.55,0.87,10.0,12420.0,,2015
44747.53,metal loss,127.0,1.22,1.73,10.0,12420.0,,2015
44747.59,metal loss,227.0,1.38,1.06,14.0,12420.0,,2015
44747.74,metal loss,331.0,1.65,1.06,27.0,12420.0,,2015
44747.78,metal loss,41.5,1.73,0.59,11.0,12420.0,,2015
44747.8,cluster,348.5,1.33,8.15,32.0,12420.0,,2015
44747.8,metal loss,115.0,1.18,1.26,29.0,12420.0,,2015
44747.82,metal loss,76.0,0.91,5.28,31.0,12420.0,,2015
44748.55,metal loss,289.5,0.59,0.87,10.0,12420.0,near girth weld,2015
44748.78,metal loss,291.5,0.47,1.34,11.0,12430.0,affecting girth weld,2015
44748.96,metal loss,288.5,1.53,1.46,14.0,12430.0,near girth weld,2015
44749.04,metal loss,303.5,1.22,1.97,14.0,12430.0,,2015
44749.62,metal loss,258.5,0.71,1.02,12.0,12430.0,,2015
44749.72,metal loss,262.5,0.35,0.59,10.0,12430.0,,2015
44750.18,metal loss,254.0,0.83,2.09,18.0,12430.0,,2015
44750.31,metal loss,276.5,0.63,0.94,14.0,12430.0,,2015
44750.45,metal loss,257.5,0.55,1.1,10.0,12430.0,,2015
44750.63,metal loss,266.5,0.47,0.79,10.0,12430.0,,2015
44753.31,metal loss,233.0,0.94,1.42,16.0,12430.0,,2015
44753.77,metal loss,228.5,1.58,1.53,11.0,12430.0,,2015
44765.68,metal loss,236.0,0.79,1.22,14.0,12430.0,,2015
44766.23,metal loss,239.0,0.75,1.34,15.0,12430.0,,2015
44766.7,metal loss,239.0,0.59,0.98,12.0,12430.0,,2015
44766.82,metal loss,238.5,0.79,1.26,15.0,12430.0,,2015
44767.03,metal loss,214.0,1.22,1.58,10.0,12430.0,,2015
44767.34,metal loss,217.0,0.67,1.34,14.0,12430.0,,2015
44768.04,metal loss,230.5,1.14,1.53,35.0,12430.0,,2015
44768.47,metal loss,230.5,1.14,1.53,27.0,12430.0,,2015
44768.79,metal loss,128.0,0.79,1.22,18.0,12430.0,,2015
44769.42,metal loss,136.5,0.67,1.18,11.0,12430.0,,2015
44769.92,metal loss,235.0,1.77,1.42,47.0,12430.0,,2015
44770.95,metal loss,141.5,0.79,1.3,15.0,12430.0,,2015
44770.99,metal loss,234.0,1.22,1.42,35.0,12430.0,,2015
44771.62,metal loss,235.5,0.83,1.26,15.0,12430.0,,2015
44774.5,metal loss,116.5,0.35,0.71,14.0,12430.0,,2015
44784.03,metal loss,34.5,0.59,1.18,14.0,12430.0,,2015
44784.38,cluster,375.0,1.73,2.49,21.0,12430.0,,2015
44784.68,metal loss,379.0,0.67,1.06,10.0,12430.0,,2015
44788.3,metal loss,60.5,0.51,0.94,14.0,12430.0,,2015
44788.44,metal loss,333.5,0.94,1.18,18.0,12430.0,,2015
44788.67,metal loss,54.0,0.63,1.97,12.0,12430.0,near girth weld,2015
44827.57,attachment,150.0,,,,12440.0,Repair Marker 2012 Dig #29 Recoat,2015
44827.88,metal loss,187.5,1.73,2.28,14.0,12440.0,Recoat,2015
44827.99,metal loss,110.5,0.59,1.22,44.0,12440.0,Recoat,2015
44827.99,metal loss,128.0,0.55,1.06,34.0,12440.0,Recoat,2015
44830.26,attachment,165.0,,,,12450.0,Repair Marker 2012 Dig #29 Recoat,2015
44869.77,metal loss,204.0,1.42,1.73,19.0,12460.0,,2015
44874.06,metal loss,159.0,0.83,1.26,20.0,12460.0,,2015
44874.43,cluster,139.5,1.98,3.37,53.0,12460.0,,2015
44874.94,metal loss,145.5,0.67,0.98,21.0,12460.0,,2015
44875.15,metal loss,160.0,0.98,1.5,29.0,12460.0,,2015
44875.22,metal loss,207.5,1.18,1.46,11.0,12460.0,,2015
44875.48,metal loss,149.5,1.73,4.05,15.0,12460.0,,2015
44877.52,metal loss,202.0,0.98,0.59,83.0,12460.0,,2015
44877.94,cluster,194.0,1.97,4.0,32.0,12460.0,,2015
44878.18,metal loss,201.5,0.75,1.58,11.0,12460.0,,2015
44908.13,metal loss,237.5,0.91,1.65,11.0,12460.0,,2015
44909.82,metal loss,158.0,0.63,1.14,20.0,12470.0,,2015
44987.97,metal loss,65.5,0.51,3.27,13.0,12480.0,,2015
44989.6,metal loss,281.5,0.79,8.15,43.0,12490.0,,2015
44989.6,metal loss,238.0,0.55,1.02,15.0,12490.0,,2015
44989.68,metal loss,225.0,1.18,2.95,10.0,12490.0,,2015
45010.92,metal loss,248.00000000000003,1.22,1.97,19.0,12490.0,,2015
45034.21,metal loss,270.0,0.75,1.18,16.0,12500.0,,2015
45039.78,metal loss,230.5,1.89,1.81,12.0,12500.0,,2015
45044.49,metal loss,200.0,0.43,0.75,10.0,12500.0,,2015
45044.54,metal loss,203.5,0.43,0.71,13.0,12500.0,,2015
45068.0,metal loss,198.0,0.39,0.79,12.0,12500.0,,2015
45068.11,metal loss,179.0,1.65,1.81,11.0,12500.0,,2015
45070.0,metal loss,186.0,0.98,1.46,19.0,12510.0,,2015
45070.04,metal loss,213.5,0.94,1.53,18.0,12510.0,,2015
45072.89,metal loss,227.0,0.59,1.02,44.0,12510.0,,2015
45073.14,metal loss,231.5,0.63,1.06,23.0,12510.0,,2015
45074.18,metal loss,229.0,0.91,1.5,29.0,12510.0,,2015
45074.45,metal loss,214.0,1.02,1.46,25.0,12510.0,,2015
45075.29,metal loss,227.0,0.83,1.18,28.0,12510.0,,2015
45076.53,metal loss,219.5,0.75,1.26,22.0,12510.0,,2015
45077.5,metal loss,223.0,0.55,0.98,14.0,12510.0,,2015
45083.16,metal loss,174.5,1.34,2.91,17.0,12510.0,,2015
45083.29,metal loss,194.0,0.79,0.98,14.0,12510.0,,2015
45083.69,metal loss,196.0,1.02,1.46,30.0,12510.0,,2015
45084.03,metal loss,192.5,0.71,1.26,21.0,12510.0,,2015
45084.2,metal loss,171.0,1.02,2.44,11.0,12510.0,,2015
45084.49,metal loss,227.0,0.71,1.18,11.0,12510.0,,2015
45085.76,metal loss,266.5,0.87,1.38,14.0,12510.0,,2015
45086.74,metal loss,232.0,1.22,1.97,10.0,12510.0,,2015
45088.2,metal loss,233.5,0.67,1.02,10.0,12510.0,,2015
45088.77,metal loss,232.0,0.67,1.34,20.0,12510.0,,2015
45089.11,metal loss,214.5,0.75,1.1,20.0,12510.0,,2015
45089.79,metal loss,210.0,0.55,1.06,23.0,12510.0,,2015
45090.11,metal loss,205.0,0.67,1.14,20.0,12510.0,,2015
45090.29,metal loss,203.0,0.71,2.21,15.0,12510.0,,2015
45090.43,metal loss,215.0,0.51,0.94,11.0,12510.0,,2015
45090.54,metal loss,209.5,0.55,0.98,24.0,12510.0,,2015
45150.07,metal loss,55.5,0.55,1.73,10.0,12530.0,,2015
45178.24,metal loss,63.0,1.38,1.97,19.0,12530.0,,2015
45178.47,metal loss,83.5,0.51,0.79,11.0,12530.0,,2015
45179.53,attachment,180.0,,,,12530.0,Repair Marker,2015
45180.05,metal loss,82.5,0.55,1.06,16.0,12530.0,Recoat,2015
45180.41,metal loss,87.0,1.06,1.58,20.0,12530.0,Recoat,2015
45180.43,metal loss,172.0,0.51,1.26,10.0,12530.0,Recoat,2015
45180.5,metal loss,114.0,0.63,1.65,13.0,12530.0,Recoat,2015
45183.1,cluster,353.0,1.36,5.07,53.0,12540.0,Repaired?,2015
45183.14,metal loss,51.5,1.26,2.21,14.0,12540.0,Repaired?,2015
45184.17,attachment,150.0,,,,12540.0,Repair Marker,2015
45197.18,metal loss,92.5,0.79,1.38,39.0,12540.0,,2015
45197.62,metal loss,108.0,1.81,0.59,14.0,12540.0,,2015
45200.05,metal loss,59.0,0.67,1.06,14.0,12540.0,,2015
45200.57,metal loss,60.0,0.51,1.06,10.0,12540.0,,2015
45204.09,metal loss,49.99999999999999,0.51,1.14,10.0,12540.0,,2015
45204.4,metal loss,39.0,0.87,1.38,24.0,12540.0,near girth weld,2015
45205.01,metal loss,52.0,1.81,2.09,11.0,12550.0,,2015
45205.06,metal loss,66.5,2.24,0.83,15.0,12550.0,,2015
45205.47,metal loss,130.5,1.42,1.58,14.0,12550.0,,2015
45205.82,metal loss,133.0,0.67,0.87,18.0,12550.0,,2015
45206.21,metal loss,85.0,0.63,1.22,11.0,12550.0,,2015
45206.69,metal loss,131.5,0.87,1.22,26.0,12550.0,,2015
45208.33,attachment,180.0,,,,12550.0,Repair Marker,2015
45209.49,metal loss,115.5,0.63,1.1,21.0,12550.0,Recoat,2015
45210.29,metal loss,110.5,1.85,3.94,17.0,12550.0,Recoat,2015
45211.59,attachment,180.0,,,,12550.0,Repair Marker,2015
45222.48,metal loss,128.5,0.83,1.18,22.0,12550.0,,2015
45238.94,metal loss,175.5,0.35,0.59,10.0,12550.0,,2015
45243.3,attachment,150.0,,,,12550.0,Repair Marker @12:00 2012 Dig #31 Recoat,2015
45246.27,metal loss,164.5,0.63,1.61,22.0,12560.0,Recoat,2015
45246.5,metal loss,146.0,0.75,2.17,34.0,12560.0,Recoat,2015
45246.91,attachment,165.0,,,,12560.0,Repair Marker @12:00 2012 Dig #31 Recoat,2015
45370.38,metal loss,178.0,0.55,0.91,13.0,12590.0,,2015
45370.46,metal loss,179.5,0.63,1.22,12.0,12590.0,,2015
45370.62,metal loss,189.5,1.22,1.38,24.0,12590.0,,2015
45371.02,metal loss,128.5,0.55,1.73,12.0,12590.0,,2015
45748.34,cluster,146.0,1.33,4.8,28.0,12710.0,,2015
45748.36,metal loss,120.0,1.73,2.99,19.0,12710.0,,2015
45748.38,metal loss,188.5,2.01,4.33,15.0,12710.0,,2015
45748.42,metal loss,101.0,0.94,1.3,11.0,12710.0,,2015
45748.44,metal loss,90.5,0.75,1.34,20.0,12710.0,,2015
45812.87,metal loss,147.5,0.59,1.02,10.0,12720.0,near girth weld,2015
45814.21,metal loss,98.0,1.5,0.59,13.0,12730.0,,2015
46022.48,metal loss,228.0,1.61,2.36,27.0,12780.0,,2015
46024.29,metal loss,228.0,0.32,1.14,14.0,12790.0,,2015
46044.18,metal loss,161.5,1.22,1.46,17.0,12790.0,,2015
46082.37,metal loss,167.0,1.26,1.77,23.0,12800.0,,2015
46082.72,metal loss,161.5,0.71,1.14,20.0,12800.0,,2015
46082.84,metal loss,134.0,0.83,1.02,11.0,12800.0,,2015
46083.07,metal loss,157.0,1.02,1.58,34.0,12800.0,,2015
46083.56,metal loss,167.0,1.77,2.09,10.0,12800.0,,2015
46083.57,metal loss,159.5,1.81,0.59,13.0,12800.0,,2015
46083.64,metal loss,165.0,0.94,0.59,17.0,12800.0,,2015
46083.89,metal loss,134.0,0.83,1.06,15.0,12800.0,,2015
46084.42,metal loss,160.0,2.24,1.14,17.0,12800.0,,2015
46084.47,metal loss,133.5,0.79,1.06,14.0,12800.0,,2015
46084.84,metal loss,134.0,0.75,0.98,24.0,12800.0,,2015
46085.0,metal loss,161.5,1.93,1.38,12.0,12800.0,,2015
46085.42,metal loss,164.0,1.1,1.5,11.0,12800.0,,2015
46085.63,metal loss,133.0,1.69,1.73,15.0,12800.0,,2015
46085.72,metal loss,164.5,0.71,1.02,10.0,12800.0,,2015
46085.98,metal loss,134.5,2.13,1.02,11.0,12800.0,,2015
46086.62,cluster,164.5,1.57,3.42,28.0,12800.0,,2015
46086.64,metal loss,152.5,1.58,1.65,10.0,12800.0,,2015
46087.28,metal loss,133.0,0.94,1.26,31.0,12800.0,,2015
