joint,dist_15,dist_22_aligned,orient_15,orient_22,depth_15,depth_22,growth,match_cost,event_type_15,event_type_22,anomaly_type,dist_diff_ft,orient_diff_deg,dist_within_tolerance,orient_within_tolerance,is_validated,validation_confidence,anomaly_confidence,confidence_level,annual_growth_rate,confidence_label,review_reasons,confidence_score,severity_score,severity_level,years_to_failure,status
12500.0,45039.78,45038.7522088105,230.5,225.0,12.0,18.0,6.0,1.0440142912410886,metal loss,metal loss,metal loss,1.027791189495474,5.5,True,True,True,85.13875477171192,76.33250300821453,Medium,0.8571428571428571,Review Required,High match cost (>0.6),0.48923336998432526,27.771428571428572,Low,72.33333333333334,Active
12500.0,45044.49,45039.62933364664,200.0,220.5,10.0,21.0,11.0,4.908464305982566,metal loss,metal loss,metal loss,4.860666353357374,20.5,True,True,True,34.31000313309293,44.40146274684791,Low,1.5714285714285714,Review Required,High match cost (>0.6); Low confidence (<70%),0.16924871645369144,41.31428571428572,Moderate,37.54545454545455,Active
12500.0,45068.0,45069.70581868364,198.0,135.0,12.0,11.0,-1.0,2.705516102602926,metal loss,metal loss,metal loss,1.7058186836366076,63.0,True,False,False,32.941813163633924,50.87276348774779,Low,-0.14285714285714285,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.2698679407431407,8.171428571428573,Low,100.0,Static
12500.0,45068.11,45067.96950530559,179.0,172.5,11.0,22.0,11.0,0.2582309113983889,metal loss,metal loss,metal loss,0.1404946944094263,6.5,True,True,True,93.17838638923907,86.71435485733201,High,1.5714285714285714,Confident,,0.7947666767212125,42.114285714285714,Moderate,36.90909090909091,Active
12510.0,45070.0,45070.092077728325,186.0,173.0,19.0,29.0,10.0,0.4430079974799332,metal loss,metal loss,metal loss,0.09207772832451155,13.0,True,True,True,88.24588938342154,82.08826132034534,High,1.4285714285714286,Confident,,0.6929968522325575,45.48571428571429,Moderate,35.699999999999996,Active
12510.0,45070.04,45070.04317154436,213.5,194.5,18.0,20.0,2.0,0.633341274357475,metal loss,metal loss,metal loss,0.0031715443619759753,19.0,True,True,True,84.1349512230469,81.22123812911488,High,0.2857142857142857,Review Required,High match cost (>0.6),0.6122419213298707,20.45714285714286,Low,100.0,Active
12510.0,45072.89,45072.829825944245,227.0,219.5,44.0,26.0,-18.0,0.2571398782489589,metal loss,metal loss,metal loss,0.06017405575403245,7.5,True,True,True,93.14825944245968,83.92299668742301,High,-2.5714285714285716,Review Required,Unusual depth change,0.7954564303479712,9.485714285714286,Low,100.0,Static
12510.0,45073.14,45073.18714051271,231.5,319.0,23.0,12.0,-11.0,2.917047595152161,metal loss,metal loss,metal loss,0.047140512710029725,87.5,True,False,False,49.5285948728997,53.0702675322185,Low,-1.5714285714285714,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.25529431943528735,2.6857142857142886,Low,100.0,Static
12510.0,45074.18,45074.11336375164,229.0,206.5,29.0,35.0,6.0,0.7529544405842852,metal loss,metal loss,metal loss,0.06663624836073723,22.5,True,True,True,80.58363751639263,76.94741946874842,Medium,0.8571428571428571,Review Required,High match cost (>0.6),0.5704654820730455,41.37142857142857,Moderate,52.5,Active
12510.0,45074.45,45075.26315811721,214.0,209.0,25.0,32.0,7.0,0.830062588825067,metal loss,metal loss,metal loss,0.813158117212879,5.0,True,True,True,87.70175216120454,78.67358282556302,Medium,1.0,Review Required,High match cost (>0.6),0.5464293987027067,41.2,Moderate,48.0,Active
12510.0,45075.29,45075.84204764154,227.0,208.5,28.0,13.0,-15.0,0.8276680350890134,metal loss,metal loss,metal loss,0.5520476415404119,18.5,True,True,True,79.06285691792922,72.03950217163482,Medium,-2.142857142857143,Review Required,High match cost (>0.6); Unusual depth change,0.5471453134821044,0.9714285714285733,Low,100.0,Static
12510.0,45076.53,45076.51076485068,219.5,211.5,22.0,28.0,6.0,0.2673594997009769,metal loss,metal loss,metal loss,0.019235149316955358,8.0,True,True,True,93.14098184016379,88.5276557100506,High,0.8571428571428571,Confident,,0.7890420991328363,35.77142857142857,Moderate,60.66666666666667,Active
12510.0,45077.5,45077.472919163534,223.0,214.5,14.0,20.0,6.0,0.2846245763834577,metal loss,metal loss,metal loss,0.027080836465756875,8.5,True,True,True,92.6458583020091,88.0114696360868,High,0.8571428571428571,Confident,,0.7784375438427719,29.37142857142857,Low,70.0,Active
12510.0,45083.16,45083.050220304845,174.5,174.0,17.0,42.0,25.0,0.1110376478802394,metal loss,metal loss,metal loss,0.10977969515806763,0.5,True,True,True,98.48553638175267,86.39599982724809,High,3.5714285714285716,Confident,,0.9000595091515673,87.6,Critical,10.639999999999999,High Risk
12510.0,45083.29,45082.89252281373,194.0,206.5,14.0,15.0,1.0,0.5758465287874465,metal loss,metal loss,metal loss,0.3974771862704074,12.5,True,True,True,85.60856147062925,82.88081144792505,High,0.14285714285714285,Confident,,0.6345795619891117,14.22857142857143,Low,100.0,Active
12510.0,45083.69,45084.82781037869,196.0,207.0,30.0,17.0,-13.0,1.1954316803092426,metal loss,,metal loss,1.1378103786846623,11.0,True,True,True,79.45522954648672,60.24683040694114,Medium,-1.8571428571428572,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.45549128627821506,5.428571428571429,Low,100.0,Static
12510.0,45084.03,45084.7818984509,192.5,183.0,21.0,16.0,-5.0,0.8158609307011454,metal loss,metal loss,metal loss,0.7518984509006259,9.5,True,True,True,84.56434882432708,78.34682850344223,Medium,-0.7142857142857143,Review Required,High match cost (>0.6),0.5507029657903798,9.657142857142858,Low,100.0,Static
12510.0,45084.2,45086.90083372704,171.0,141.0,11.0,11.0,0.0,2.8800178508380645,metal loss,,metal loss,2.700833727045392,30.0,True,True,True,47.99166272954608,46.92858828220276,Low,0.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.257730773012811,8.8,Low,100.0,Static
12510.0,45084.49,45084.35272173458,227.0,234.0,11.0,25.0,14.0,0.2707208277905816,metal loss,metal loss,metal loss,0.13727826541435206,7.0,True,True,True,92.79388401252314,85.12620103086547,High,2.0,Confident,,0.7869549141952072,51.2,High,27.5,High Risk
12510.0,45085.76,45085.64025188352,266.5,248.00000000000003,14.0,26.0,12.0,0.6281857919275022,metal loss,metal loss,metal loss,0.11974811648542527,18.49999999999997,True,True,True,83.3858521684791,76.97975653477992,Medium,1.7142857142857142,Review Required,High match cost (>0.6),0.6141805222462762,47.542857142857144,Moderate,31.5,Active
12510.0,45086.74,45086.23610885943,232.0,208.5,10.0,20.0,10.0,0.9314061373270648,metal loss,metal loss,metal loss,0.5038911405645194,23.5,True,True,True,75.37775526102148,71.68382690019803,Medium,1.4285714285714286,Review Required,High match cost (>0.6),0.5177574931929813,38.285714285714285,Moderate,42.0,Active
12510.0,45088.2,45087.19526891613,233.5,227.0,10.0,23.0,13.0,1.0278273178536108,metal loss,metal loss,metal loss,1.0047310838635894,6.5,True,True,True,84.53602249469743,73.40856811383074,Medium,1.8571428571428572,Review Required,High match cost (>0.6),0.49313863719839196,47.371428571428574,Moderate,30.69230769230769,Active
12510.0,45088.77,45088.16141557053,232.0,225.0,20.0,19.0,-1.0,0.6517817519933135,metal loss,metal loss,metal loss,0.6085844294648268,7.0,True,True,True,88.08082237201839,82.99453467834579,High,-0.14285714285714285,Review Required,High match cost (>0.6),0.6054068576512813,14.571428571428573,Low,100.0,Static
12510.0,45089.11,45088.71136061865,214.5,214.5,20.0,27.0,7.0,0.3986393813538598,metal loss,metal loss,metal loss,0.3986393813538598,0.0,True,True,True,96.0136061864614,87.05485995842554,High,1.0,Confident,,0.714980582794699,37.2,Moderate,53.0,Active
12510.0,45089.79,45089.16349329885,210.0,199.0,23.0,32.0,9.0,0.7259167245821043,metal loss,metal loss,metal loss,0.6265067011481733,11.0,True,True,True,84.56826632185161,77.60937344582432,Medium,1.2857142857142858,Review Required,High match cost (>0.6),0.5794022305694556,45.65714285714286,Moderate,37.33333333333333,Active
12510.0,45090.11,45089.82123156874,205.0,185.0,20.0,38.0,18.0,0.7265202346365016,metal loss,metal loss,metal loss,0.28876843125908636,20.0,True,True,True,80.44564902074248,72.35425057449389,Medium,2.5714285714285716,Review Required,High match cost (>0.6),0.57919969887323,74.51428571428572,Critical,16.333333333333332,High Risk
12510.0,45090.29,45089.34714101002,203.0,143.5,15.0,16.0,1.0,2.1960405702317587,metal loss,metal loss,metal loss,0.942858989983506,59.5,True,True,True,40.988076766831604,55.381844969211976,Low,0.14285714285714285,Review Required,High match cost (>0.6); Low confidence (<70%),0.31288714208264434,15.02857142857143,Low,100.0,Active
12510.0,45090.43,45091.73755551136,215.0,328.5,11.0,14.0,3.0,4.0029130051003605,metal loss,,metal loss,1.307555511360988,113.5,True,False,False,36.92444488639012,39.5662843837935,Low,0.42857142857142855,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.19988354764124858,17.885714285714286,Low,100.0,Active
12510.0,45090.54,45091.039893826,209.5,196.0,24.0,14.0,-10.0,0.6726022875882062,metal loss,metal loss,metal loss,0.49989382599596865,13.5,True,True,True,83.75106174004031,77.43654748062515,Medium,-1.4285714285714286,Review Required,High match cost (>0.6),0.5978707594869676,4.914285714285715,Low,100.0,Static
12530.0,45150.07,45150.1118036054,55.5,37.0,10.0,21.0,11.0,0.6180819680289186,metal loss,,metal loss,0.04180360540340189,18.5,True,True,True,84.16529727929932,67.8065887969041,Medium,1.5714285714285714,Review Required,High match cost (>0.6); Low confidence (<70%),0.6180156628394785,41.31428571428572,Moderate,37.54545454545455,Active
12530.0,45178.24,45178.247815925344,63.0,48.0,19.0,35.0,16.0,0.5000610849576457,metal loss,metal loss,metal loss,0.007815925346221775,15.0,True,True,True,87.42184074653778,78.56792186567958,Medium,2.2857142857142856,Confident,,0.6666395189021486,67.65714285714286,High,19.6875,High Risk
12530.0,45178.47,45180.41972914213,83.5,153.5,11.0,15.0,4.0,3.0407052096692206,metal loss,metal loss,metal loss,1.94972914212849,70.0,True,False,False,30.502708578715097,48.025530017743165,Low,0.5714285714285714,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.2474815528752373,20.914285714285715,Low,100.0,Active
12530.0,45180.05,45179.98434791798,82.5,68.5,16.0,24.0,8.0,0.4712621071667611,metal loss,metal loss,metal loss,0.06565208201936912,14.0,True,True,True,87.67681251313964,82.26138133621485,High,1.1428571428571428,Confident,,0.6796885443653001,37.02857142857143,Moderate,49.0,Active
12530.0,45180.41,45180.44968656581,87.0,93.5,20.0,13.0,-7.0,0.2202713507239651,metal loss,metal loss,metal loss,0.039686565804004204,6.5,True,True,True,94.18646767529329,89.45928291026921,High,-1.0,Confident,,0.8194898613383965,6.000000000000001,Low,100.0,Static
12530.0,45180.43,45183.17558615723,172.0,224.0,10.0,14.0,4.0,3.246950537230493,metal loss,metal loss,metal loss,2.7455861572307185,52.0,True,True,True,29.210805094359483,47.148214055559365,Low,0.5714285714285714,Review Required,High match cost (>0.6); Low confidence (<70%),0.2354630672605188,20.114285714285714,Low,100.0,Active
12530.0,45180.5,45183.19257774177,114.0,132.0,13.0,12.0,-1.0,2.7586182946323565,metal loss,metal loss,metal loss,2.692577741770947,18.0,True,True,True,58.07422258229053,60.8113454950376,Medium,-0.14285714285714285,Review Required,High match cost (>0.6); Low confidence (<70%),0.2660552154040461,8.971428571428573,Low,100.0,Static
12540.0,45183.14,45183.15259754286,51.5,36.5,14.0,17.0,3.0,0.500158672909018,metal loss,metal loss,metal loss,0.012597542860021349,15.0,True,True,True,87.37402457139979,83.74749441354571,High,0.42857142857142855,Confident,,0.6665961528328598,20.285714285714285,Low,100.0,Active
12540.0,45197.18,45197.076701318576,92.5,77.5,39.0,30.0,-9.0,0.5105591225157073,metal loss,metal loss,metal loss,0.10329868142434862,15.0,True,True,True,86.46701318575651,80.84700111360056,High,-1.2857142857142858,Confident,,0.6620065279765981,18.34285714285714,Low,100.0,Static
12540.0,45197.62,45199.175661761394,108.0,118.0,14.0,15.0,1.0,1.5909728555087133,metal loss,metal loss,metal loss,1.555661761391093,10.0,True,True,True,76.11004905275574,71.6226820282427,Medium,0.14285714285714285,Review Required,High match cost (>0.6),0.3859554135713472,14.22857142857143,Low,100.0,Active
12540.0,45200.05,45199.48051077809,59.0,46.5,14.0,16.0,2.0,0.705640903706444,metal loss,metal loss,metal loss,0.5694892219107714,12.5,True,True,True,83.88844111422561,80.3440728323731,High,0.2857142857142857,Review Required,High match cost (>0.6),0.586289879556095,17.25714285714286,Low,100.0,Active
12540.0,45200.57,45199.969268709785,60.0,44.0,10.0,21.0,11.0,0.8033196919580191,metal loss,metal loss,metal loss,0.6007312902147532,16.0,True,True,True,80.65935376451914,74.49972686868384,Medium,1.5714285714285714,Review Required,High match cost (>0.6),0.5545328454292062,41.31428571428572,Moderate,37.54545454545455,Active
12540.0,45204.09,45200.297106340855,49.99999999999999,121.0,10.0,16.0,6.0,4.470699433049299,metal loss,metal loss,metal loss,3.792893659141555,71.0,True,False,False,12.071063408584449,37.91218486569515,Low,0.8571428571428571,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.18279198340871242,26.171428571428574,Low,74.66666666666667,Active
12540.0,45204.4,45203.63845146483,39.0,53.0,24.0,18.0,-6.0,0.8931595317738402,metal loss,metal loss,metal loss,0.7615485351707321,14.0,True,True,True,80.71784798162601,75.73366427228319,Medium,-0.8571428571428571,Review Required,High match cost (>0.6),0.5282175026544258,10.62857142857143,Low,100.0,Static
12550.0,45205.01,45204.888506275325,52.0,38.0,11.0,20.0,9.0,0.482222462058363,metal loss,metal loss,metal loss,0.12149372467683861,14.0,True,True,True,87.11839608656494,81.48723521961209,High,1.2857142857142858,Confident,,0.6746625594995366,36.05714285714286,Moderate,46.666666666666664,Active
12550.0,45205.06,45201.51950092255,66.5,113.0,15.0,13.0,-2.0,3.864923507316588,metal loss,metal loss,metal loss,3.5404990774477483,46.5,True,True,True,25.845009225522514,45.7045960230343,Low,-0.2857142857142857,Review Required,High match cost (>0.6); Low confidence (<70%),0.20555307776084306,9.142857142857144,Low,100.0,Static
12550.0,45205.47,45202.978778182805,130.5,111.0,14.0,11.0,-3.0,2.5746234952847313,metal loss,metal loss,metal loss,2.4912218171957647,19.5,True,True,True,58.83778182804235,60.72760498657554,Medium,-0.42857142857142855,Review Required,High match cost (>0.6); Low confidence (<70%),0.27974974184528667,6.9142857142857155,Low,100.0,Static
12550.0,45205.82,45203.50051977859,133.0,122.5,18.0,20.0,2.0,2.3457383693681426,metal loss,metal loss,metal loss,2.3194802214129595,10.5,True,True,True,68.0551977858704,65.38870970168415,Medium,0.2857142857142857,Review Required,High match cost (>0.6); Low confidence (<70%),0.2988876862445327,20.45714285714286,Low,100.0,Active
12550.0,45206.21,45206.25940705604,85.0,88.5,11.0,24.0,13.0,0.1266971518916532,metal loss,metal loss,metal loss,0.04940705603803508,3.5,True,True,True,96.58926277295299,90.06220358717229,Very High,1.8571428571428572,Confident,,0.8875499492663698,48.17142857142857,Moderate,30.153846153846153,Active
12550.0,45206.69,45204.712800672,131.5,110.0,26.0,18.0,-8.0,2.103075912505002,metal loss,metal loss,metal loss,1.9771993280010065,21.5,True,True,True,62.31134005332326,61.392362670076054,Medium,-1.1428571428571428,Review Required,High match cost (>0.6); Low confidence (<70%),0.3222608882915584,9.371428571428574,Low,100.0,Static
12550.0,45209.49,45205.42554995553,115.5,108.5,21.0,21.0,0.0,4.07114217492167,metal loss,metal loss,metal loss,4.0644500444686855,7.0,True,True,True,53.52216622197981,57.32469352838057,Low,0.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.19719423465295494,16.8,Low,100.0,Static
12550.0,45210.29,45209.43799090819,110.5,99.0,17.0,26.0,9.0,0.9342718752972288,metal loss,metal loss,metal loss,0.8520090918100323,11.5,True,True,True,81.89657574856633,74.66834244647933,Medium,1.2857142857142858,Review Required,High match cost (>0.6),0.5169904049017595,40.85714285714286,Moderate,42.0,Active
12550.0,45222.48,45222.39752001186,128.5,108.5,22.0,33.0,11.0,0.6717495015917805,metal loss,metal loss,metal loss,0.08247998814476887,20.0,True,True,True,82.50853345188565,76.54868566672477,Medium,1.5714285714285714,Review Required,High match cost (>0.6),0.5981757428656839,50.91428571428571,High,29.90909090909091,High Risk
12550.0,45238.94,45240.72649323056,175.5,54.5,10.0,11.0,1.0,4.411273720890037,metal loss,,metal loss,1.7864932305601542,121.0,True,False,False,32.13506769439846,37.99800831903092,Low,0.14285714285714285,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.18479937470905125,11.02857142857143,Low,100.0,Active
12560.0,45246.27,45246.3081952618,164.5,135.0,22.0,20.0,-2.0,0.9840748561307514,metal loss,metal loss,metal loss,0.03819526180450339,29.5,True,True,True,75.03471404862162,74.33428287023816,Medium,-0.2857142857142857,Review Required,High match cost (>0.6),0.5040132416929836,14.742857142857142,Low,100.0,Static
12560.0,45246.5,45246.14946582164,146.0,104.0,34.0,15.0,-19.0,1.443216619291329,metal loss,metal loss,metal loss,0.3505341783602489,42.0,True,True,True,61.49465821639751,59.27675815127292,Low,-2.7142857142857144,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.40929649549046393,0.057142857142855163,Low,100.0,Static
12590.0,45370.38,45370.4738065992,178.0,185.0,13.0,54.0,41.0,0.2514838414255794,metal loss,metal loss,metal loss,0.09380659920134349,7.0,True,True,True,93.22860067465322,74.86298429381502,Medium,5.857142857142857,Review Required,Unusual depth change,0.7990514674651242,100.0,Critical,4.439024390243903,High Risk
12590.0,45370.46,45371.02990576124,179.5,194.0,12.0,19.0,7.0,0.7472641352359232,metal loss,metal loss,metal loss,0.5699057612437173,14.5,True,True,True,82.21760905422948,77.25674303634227,Medium,1.0,Review Required,High match cost (>0.6),0.5723233138216824,30.800000000000004,Moderate,61.0,Active
12590.0,45370.62,45371.899030387845,189.5,241.0,24.0,12.0,-12.0,2.140762288875095,metal loss,metal loss,metal loss,1.2790303878427949,51.5,True,True,True,44.29302945490539,52.46903304085307,Low,-1.7142857142857142,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.3183940419630303,2.0571428571428605,Low,100.0,Static
12590.0,45371.02,45370.93821916105,128.5,137.0,12.0,15.0,3.0,0.2948997853453386,metal loss,metal loss,metal loss,0.08178083894745214,8.5,True,True,True,92.09885827719215,88.80735933765862,High,0.42857142857142855,Confident,,0.7722605342260588,18.685714285714283,Low,100.0,Active
12710.0,45748.36,45748.49640012998,120.0,159.5,19.0,25.0,6.0,1.3237130000758768,metal loss,metal loss,metal loss,0.1364001299807569,39.5,True,True,True,65.71933203352576,66.79810513521613,Medium,0.8571428571428571,Review Required,High match cost (>0.6); Low confidence (<70%),0.4303457440601945,33.37142857142857,Moderate,64.16666666666667,Active
12710.0,45748.38,45748.68951108556,188.5,202.0,15.0,17.0,2.0,0.5461658283776656,metal loss,metal loss,metal loss,0.3095110855647363,13.5,True,True,True,85.65488914435264,82.86479036627803,High,0.2857142857142857,Confident,,0.6467611569512326,18.05714285714286,Low,100.0,Active
12710.0,45748.42,45748.64748693979,101.0,117.0,11.0,20.0,9.0,0.5798230352631989,metal loss,metal loss,metal loss,0.22748693979519885,16.0,True,True,True,84.39179726871468,79.14618755705649,Medium,1.2857142857142858,Confident,,0.6329822883190204,36.05714285714286,Moderate,46.666666666666664,Active
12710.0,45748.44,45748.64348464019,90.5,91.0,20.0,21.0,1.0,0.2041660514630788,metal loss,metal loss,metal loss,0.20348464018752566,0.5,True,True,True,97.54848693145809,93.53290231047603,Very High,0.14285714285714285,Confident,,0.8304502512630927,19.02857142857143,Low,100.0,Active
12720.0,45812.87,45812.12132480315,147.5,164.5,10.0,19.0,9.0,0.9389492326504462,metal loss,metal loss,metal loss,0.7486751968535827,17.0,True,True,True,78.34658136479752,73.21093037343434,Medium,1.2857142857142858,Review Required,High match cost (>0.6),0.5157432609171775,35.25714285714286,Moderate,47.44444444444444,Active
12730.0,45814.21,45813.19816917265,98.0,171.0,13.0,23.0,10.0,2.6353202337270956,metal loss,metal loss,metal loss,1.0118308273522416,73.0,True,False,False,39.881691726477584,50.20504458975755,Low,1.4285714285714286,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.2750789299722172,40.68571428571429,Moderate,39.9,Active
12780.0,46022.48,46022.40509276254,228.0,214.5,27.0,35.0,8.0,0.4561919488810701,metal loss,metal loss,metal loss,0.07490723746013828,13.5,True,True,True,88.00092762539862,82.60205067285742,High,1.1428571428571428,Confident,,0.6867226540899326,45.82857142857143,Moderate,39.375,Active
12790.0,46024.29,46024.11242403109,228.0,217.0,14.0,31.0,17.0,0.4074035704057734,metal loss,metal loss,metal loss,0.1775759689116967,11.0,True,True,True,89.05757364421638,80.13887704456641,High,2.4285714285714284,Confident,,0.7105282528959952,62.68571428571429,High,20.176470588235297,High Risk
12790.0,46044.18,46043.95722875361,161.5,146.0,17.0,30.0,13.0,0.5626468454228083,metal loss,metal loss,metal loss,0.22277124639367685,15.5,True,True,True,84.85562086939657,77.9404440807701,Medium,1.8571428571428572,Confident,,0.6399398577670492,52.97142857142857,High,26.923076923076923,High Risk
12800.0,46082.37,46081.883925122274,167.0,151.0,23.0,43.0,20.0,0.7216046224927957,metal loss,metal loss,metal loss,0.4860748777282424,16.0,True,True,True,81.80591788938425,72.14797092566083,Medium,2.857142857142857,Review Required,High match cost (>0.6),0.5808534589969043,82.97142857142858,Critical,12.95,High Risk
12800.0,46082.84,46082.781831475455,134.0,117.5,11.0,19.0,8.0,0.5530674255887255,metal loss,metal loss,metal loss,0.058168524541542865,16.5,True,True,True,85.66831475458457,80.38393734169313,High,1.1428571428571428,Confident,,0.6438870479953098,33.028571428571425,Moderate,53.375,Active
12800.0,46083.07,46083.30619280518,157.0,142.5,34.0,33.0,-1.0,0.5379573889551452,metal loss,metal loss,metal loss,0.2361928051832365,14.5,True,True,True,85.55473861483429,83.32828763562978,High,-0.14285714285714285,Confident,,0.6502130729898689,25.771428571428576,Low,100.0,Static
12800.0,46083.57,46084.53469649197,159.5,115.5,13.0,20.0,7.0,1.7554915074524926,metal loss,metal loss,metal loss,0.9646964919738821,44.0,True,True,True,53.686368413594515,59.56189719716913,Low,1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.36291166105771094,31.6,Moderate,60.0,Active
12800.0,46083.89,46084.04329501725,134.0,116.5,15.0,18.0,3.0,0.6031394035301949,metal loss,metal loss,metal loss,0.15329501724772854,17.5,True,True,True,83.88371649418937,81.06676875762919,High,0.42857142857142855,Review Required,High match cost (>0.6),0.6237760719984481,21.08571428571429,Low,100.0,Active
12800.0,46084.42,46084.43282057648,160.0,153.0,17.0,30.0,13.0,0.2336852832889804,metal loss,metal loss,metal loss,0.012820576484955382,7.0,True,True,True,94.0384609018171,86.73276935864186,High,1.8571428571428572,Confident,,0.8105794999305008,52.97142857142857,High,26.923076923076923,High Risk
12800.0,46084.47,46085.67530723206,133.5,115.5,14.0,27.0,13.0,1.3463898111788897,metal loss,metal loss,metal loss,1.2053072320559295,18.0,True,True,True,72.9469276794407,66.76437040274473,Medium,1.8571428571428572,Review Required,High match cost (>0.6); Low confidence (<70%),0.426186644365615,50.57142857142858,High,28.538461538461537,High Risk
12800.0,46084.84,46086.04885225552,134.0,115.5,24.0,15.0,-9.0,1.3570562086570708,metal loss,metal loss,metal loss,1.208852255520469,18.5,True,True,True,72.49481077812865,68.12566490980616,Medium,-1.2857142857142858,Review Required,High match cost (>0.6); Low confidence (<70%),0.4242580199518231,6.3428571428571425,Low,100.0,Static
12800.0,46085.0,46085.38066610392,161.5,156.0,12.0,49.0,37.0,0.4225136610626763,metal loss,metal loss,metal loss,0.3806661039197934,5.5,True,True,True,91.61000562746872,72.93343064887631,Medium,5.285714285714286,Review Required,Unusual depth change,0.7029809465962941,96.2,Critical,5.864864864864865,High Risk
12800.0,46085.42,46086.93976712431,164.0,144.5,11.0,48.0,37.0,1.6529343943873227,metal loss,,metal loss,1.519767124314967,19.5,True,True,True,68.55232875685033,43.92916440268273,Low,5.285714285714286,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.37694109666475306,95.4,Critical,6.054054054054054,High Risk
12800.0,46085.63,46087.23840338638,133.0,114.0,15.0,23.0,8.0,1.7286042243476043,metal loss,metal loss,metal loss,1.6084033863808145,19.0,True,True,True,68.08263280285851,65.02768537022777,Medium,1.1428571428571428,Review Required,High match cost (>0.6); Low confidence (<70%),0.3664877416361455,36.22857142857143,Moderate,49.875,Active
12800.0,46085.72,46086.47433402021,164.5,154.0,10.0,59.0,49.0,0.8315767036457324,metal loss,metal loss,metal loss,0.7543340202100808,10.5,True,True,True,83.70665979789919,60.26199432901111,Medium,7.0,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.5459776803283812,100.0,Critical,3.0,High Risk
12800.0,46085.98,46087.640913130905,134.5,115.0,11.0,19.0,8.0,1.7835729389068729,metal loss,metal loss,metal loss,1.6609131309014629,19.5,True,True,True,67.14086869098537,64.43386279876296,Medium,1.1428571428571428,Review Required,High match cost (>0.6); Low confidence (<70%),0.359250510745627,33.028571428571425,Moderate,53.375,Active
12800.0,46086.64,46088.04442165893,152.5,146.5,10.0,38.0,28.0,1.418590919214139,metal loss,metal loss,metal loss,1.404421658931824,6.0,True,True,True,80.95578341068176,63.586229943000184,Medium,4.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.41346388595758277,84.4,Critical,10.5,High Risk
12800.0,46087.28,46089.29589736588,133.0,115.5,31.0,21.0,-10.0,2.098599525291596,metal loss,,metal loss,2.015897365883575,17.5,True,True,True,65.25769300783091,51.78487046332362,Low,-1.4285714285714286,Review Required,High match cost (>0.6); Low confidence (<70%),0.3227264420063752,10.514285714285714,Low,100.0,Static
12800.0,46087.32,46088.67065890414,162.5,147.5,20.0,46.0,26.0,1.440235909613332,metal loss,metal loss,metal loss,1.3506589041426196,15.0,True,True,True,73.9934109585738,61.49125772456704,Medium,3.7142857142857144,Review Required,High match cost (>0.6); Low confidence (<70%),0.40979644470458404,93.80000000000001,Critical,9.153846153846153,High Risk
12800.0,46087.61,46089.0242282579,162.0,144.5,19.0,35.0,16.0,1.5298102311118056,metal loss,metal loss,metal loss,1.4142282578977756,17.5,True,True,True,71.2743840876889,63.968350628264076,Medium,2.2857142857142856,Review Required,High match cost (>0.6); Low confidence (<70%),0.3952865664396172,67.65714285714286,High,19.6875,High Risk
12800.0,46087.73,46089.85621490106,133.0,115.0,10.0,15.0,5.0,2.209250960276263,metal loss,metal loss,metal loss,2.1262149010581197,18.0,True,True,True,63.7378509894188,62.84311609830264,Medium,0.7142857142857143,Review Required,High match cost (>0.6); Low confidence (<70%),0.31159919008450393,23.142857142857142,Low,91.0,Active
12800.0,46087.97,46090.24973559423,134.5,115.5,13.0,15.0,2.0,2.366073855718721,metal loss,,metal loss,2.2797355942311697,19.0,True,True,True,61.36931072435497,52.66018470680388,Low,0.2857142857142857,Review Required,High match cost (>0.6); Low confidence (<70%),0.29708201390206307,16.45714285714286,Low,100.0,Active
12800.0,46088.33,46089.55158593808,159.0,146.5,14.0,36.0,22.0,1.2906910223709571,metal loss,metal loss,metal loss,1.2215859380812617,12.5,True,True,True,77.36747395252071,65.2434743129163,Medium,3.142857142857143,Review Required,High match cost (>0.6); Low confidence (<70%),0.4365494910636004,80.4,Critical,14.0,High Risk
12800.0,46088.52,46089.860210035,159.0,148.0,16.0,31.0,15.0,1.3894629834498051,metal loss,metal loss,metal loss,1.3402100350067485,11.0,True,True,True,77.43123298326586,67.52761549810441,Medium,2.142857142857143,Review Required,High match cost (>0.6); Low confidence (<70%),0.41850407682660246,58.22857142857143,High,22.866666666666667,High Risk
